"";"LONGITUDE";"LATITUDE";"FLOOR";"BUILDINGID";"SPACEID";"RELATIVEPOSITION";"USERID";"PHONEID";"TIMESTAMP";"max_wap";"max_wap_value";"gps_coords"
"10956";-7659,93530000001;4864938,7962;3;0;215;2;11;13;2013-06-04 10:21:42;"WAP013";-60;"-7659.93530000001,4864938.7962"
"10957";-7640,67920000106;4864913,5322;3;0;213;2;11;13;2013-06-04 10:20:06;"WAP045";-57;"-7640.67920000106,4864913.5322"
"10958";-7674,97230000049;4864934,4862;3;0;219;2;11;13;2013-06-04 10:23:39;"WAP047";-49;"-7674.97230000049,4864934.4862"
"10959";-7661,75310000032;4864938,2754;3;0;216;2;11;13;2013-06-04 10:22:29;"WAP047";-64;"-7661.75310000032,4864938.2754"
"10960";-7667,35179999843;4864936,6705;3;0;217;2;11;13;2013-06-04 10:22:49;"WAP047";-55;"-7667.35179999843,4864936.6705"
"10961";-7669,24780000001;4864936,1268;3;0;218;2;11;13;2013-06-04 10:23:12;"WAP047";-63;"-7669.24780000001,4864936.1268"
"10962";-7682,55909999833;4864932,3116;3;0;221;2;11;13;2013-06-04 10:24:38;"WAP047";-47;"-7682.55909999833,4864932.3116"
"10963";-7676,64359999821;4864934,007;3;0;220;2;11;13;2013-06-04 10:24:14;"WAP047";-48;"-7676.64359999821,4864934.007"
"10964";-7691,33839999884;4864928,2129;3;0;223;2;11;13;2013-06-04 10:25:40;"WAP047";-57;"-7691.33839999884,4864928.2129"
"10965";-7689,51339999959;4864928,7361;3;0;224;2;11;13;2013-06-04 10:26:11;"WAP047";-55;"-7689.51339999959,4864928.7361"
"10966";-7684,29809999838;4864931,813;3;0;222;2;11;13;2013-06-04 10:25:06;"WAP047";-42;"-7684.29809999838,4864931.813"
"10967";-7683,85590000078;4864930,3579;3;0;225;2;11;13;2013-06-04 10:26:47;"WAP047";-52;"-7683.85590000078,4864930.3579"
"10968";-7682,08439999819;4864930,8654;3;0;226;2;11;13;2013-06-04 10:27:08;"WAP047";-50;"-7682.08439999819,4864930.8654"
"10969";-7661,47349999845;4864934,3436;3;0;228;2;11;13;2013-06-04 10:28:10;"WAP013";-49;"-7661.47349999845,4864934.3436"
"10970";-7656,76280000061;4864938,0258;3;0;236;2;11;13;2013-06-04 10:28:50;"WAP013";-55;"-7656.76280000061,4864938.0258"
"10971";-7675,40670000017;4864932,7796;3;0;227;2;11;13;2013-06-04 10:27:38;"WAP047";-50;"-7675.40670000017,4864932.7796"
"10972";-7519,00869999826;4864949,4528;0;1;121;2;11;13;2013-06-20 07:38:36;"WAP125";-67;"-7519.00869999826,4864949.4528"
"10973";-7536,43589999899;4864918,0284;0;1;115;2;11;13;2013-06-20 07:36:42;"WAP134";-56;"-7536.43589999899,4864918.0284"
"10974";-7530,60090000182;4864928,652;0;1;116;2;11;13;2013-06-20 07:37:16;"WAP125";-52;"-7530.60090000182,4864928.652"
"10975";-7524,51429999992;4864934,1946;0;1;119;2;11;13;2013-06-20 07:37:53;"WAP125";-59;"-7524.51429999992,4864934.1946"
"10976";-7535,45080000162;4864931,1823;0;1;117;2;11;13;2013-06-20 07:42:08;"WAP134";-59;"-7535.45080000162,4864931.1823"
"10977";-7533,8376000002;4864939,373;0;1;122;2;11;13;2013-06-20 07:40:19;"WAP125";-60;"-7533.8376000002,4864939.373"
"10978";-7523,49439999834;4864951,8853;0;1;107;2;11;13;2013-06-20 07:39:25;"WAP150";-59;"-7523.49439999834,4864951.8853"
"10979";-7541,22599999979;4864920,7576;0;1;118;2;11;13;2013-06-20 07:41:07;"WAP134";-51;"-7541.22599999979,4864920.7576"
"10980";-7562,19200000167;4864866,7745;0;1;111;2;11;13;2013-06-20 07:45:28;"WAP130";-48;"-7562.19200000167,4864866.7745"
"10981";-7571,09319999814;4864871,7188;0;1;112;2;11;13;2013-06-20 07:44:52;"WAP129";-51;"-7571.09319999814,4864871.7188"
"10982";-7568,93910000101;4864876,2658;0;1;113;2;11;13;2013-06-20 07:44:23;"WAP129";-54;"-7568.93910000101,4864876.2658"
"10983";-7559,44280000031;4864887,6203;0;1;114;2;11;13;2013-06-20 07:43:31;"WAP137";-53;"-7559.44280000031,4864887.6203"
"10984";-7559,86290000007;4864871,2246;0;1;110;2;11;13;2013-06-20 07:46:07;"WAP129";-49;"-7559.86290000007,4864871.2246"
"10985";-7394,57782488316;4864836,92470566;3;2;140;1;11;13;2013-06-20 07:58:34;"WAP012";-84;"-7394.57782488316,4864836.92470566"
"10986";-7555,23629999906;4864885,3138;0;1;108;2;11;13;2013-06-20 07:46:46;"WAP136";-51;"-7555.23629999906,4864885.3138"
"10987";-7390,7611999996;4864835,141;3;2;141;2;11;13;2013-06-20 07:58:07;"WAP012";-71;"-7390.7611999996,4864835.141"
"10988";-7390,4354000017;4864835,897;3;2;140;2;11;13;2013-06-20 07:57:45;"WAP012";-80;"-7390.4354000017,4864835.897"
"10989";-7386,10599999875;4864837,9142;3;2;101;2;11;13;2013-06-20 07:57:10;"WAP011";-65;"-7386.10599999875,4864837.9142"
"10990";-7394,57782488316;4864836,92470566;3;2;140;1;11;13;2013-06-20 07:58:52;"WAP011";-82;"-7394.57782488316,4864836.92470566"
"10991";-7388,26386113465;4864839,57889983;3;2;101;1;11;13;2013-06-20 07:59:40;"WAP012";-70;"-7388.26386113465,4864839.57889983"
"10992";-7383,73310000077;4864842,1917;3;2;143;2;11;13;2013-06-20 08:00:15;"WAP011";-53;"-7383.73310000077,4864842.1917"
"10993";-7381,75470000133;4864845,7573;3;2;102;2;11;13;2013-06-20 08:01:06;"WAP011";-51;"-7381.75470000133,4864845.7573"
"10994";-7386,70956633985;4864847,37046889;3;2;102;1;11;13;2013-06-20 08:02:06;"WAP011";-71;"-7386.70956633985,4864847.37046889"
"10995";-7380,93459999934;4864847,2356;3;2;103;2;11;13;2013-06-20 08:02:47;"WAP011";-45;"-7380.93459999934,4864847.2356"
"10996";-7386,70956633985;4864847,37046889;3;2;102;1;11;13;2013-06-20 08:01:47;"WAP011";-67;"-7386.70956633985,4864847.37046889"
"10997";-7377,84659999982;4864852,8022;3;2;104;2;11;13;2013-06-20 08:03:17;"WAP011";-58;"-7377.84659999982,4864852.8022"
"10998";-7377,09640000015;4864854,1539;3;2;105;2;11;13;2013-06-20 08:03:42;"WAP012";-54;"-7377.09640000015,4864854.1539"
"10999";-7376,31711665541;4864861,75610285;3;2;106;1;11;13;2013-06-20 08:05:41;"WAP011";-66;"-7376.31711665541,4864861.75610285"
"11000";-7375,02870000154;4864855,4599;3;2;106;2;11;13;2013-06-20 08:04:22;"WAP011";-52;"-7375.02870000154,4864855.4599"
"11001";-7376,31711665541;4864861,75610285;3;2;106;1;11;13;2013-06-20 08:05:17;"WAP011";-62;"-7376.31711665541,4864861.75610285"
"11002";-7376,31711665541;4864861,75610285;3;2;106;1;11;13;2013-06-20 08:05:01;"WAP011";-67;"-7376.31711665541,4864861.75610285"
"11003";-7363,28240000084;4864844,0206;3;2;108;2;11;13;2013-06-20 08:07:57;"WAP011";-62;"-7363.28240000084,4864844.0206"
"11004";-7366,09589999914;4864845,5816;3;2;108;2;11;13;2013-06-20 08:07:30;"WAP011";-64;"-7366.09589999914,4864845.5816"
"11005";-7372,80299999937;4864849,3027;3;2;107;2;11;13;2013-06-20 08:06:34;"WAP011";-54;"-7372.80299999937,4864849.3027"
"11006";-7370,01060000062;4864847,7536;3;2;107;2;11;13;2013-06-20 08:07:00;"WAP011";-61;"-7370.01060000062,4864847.7536"
"11007";-7359,1484999992;4864841,7272;3;2;109;2;11;13;2013-06-20 08:08:30;"WAP011";-66;"-7359.1484999992,4864841.7272"
"11008";-7352,3396999985;4864837,9498;3;2;110;2;11;13;2013-06-20 08:09:29;"WAP502";-66;"-7352.3396999985,4864837.9498"
"11009";-7356,61199999973;4864840,32;3;2;109;2;11;13;2013-06-20 08:08:54;"WAP127";-73;"-7356.61199999973,4864840.32"
"11010";-7374,34750000015;4864845,6047;3;2;111;2;11;13;2013-06-20 08:10:43;"WAP011";-46;"-7374.34750000015,4864845.6047"
"11011";-7373,05279999971;4864844,8865;3;2;112;2;11;13;2013-06-20 08:11:10;"WAP011";-46;"-7373.05279999971,4864844.8865"
"11012";-7360,497299999;4864837,9205;3;2;115;2;11;13;2013-06-20 08:13:03;"WAP011";-64;"-7360.497299999,4864837.9205"
"11013";-7359,33109999821;4864837,2735;3;2;116;2;11;13;2013-06-20 08:13:29;"WAP011";-65;"-7359.33109999821,4864837.2735"
"11014";-7366,24240000173;4864841,108;3;2;114;2;11;13;2013-06-20 08:12:12;"WAP012";-54;"-7366.24240000173,4864841.108"
"11015";-7366,24240000173;4864841,108;3;2;114;2;11;13;2013-06-20 08:12:39;"WAP011";-55;"-7366.24240000173,4864841.108"
"11016";-7367,45879999921;4864841,7828;3;2;113;2;11;13;2013-06-20 08:11:37;"WAP011";-55;"-7367.45879999921,4864841.7828"
"11017";-7353,72340000048;4864834,1625;3;2;117;2;11;13;2013-06-20 08:14:06;"WAP011";-65;"-7353.72340000048,4864834.1625"
"11018";-7345,42330000177;4864829,5577;3;2;119;2;11;13;2013-06-20 08:15:21;"WAP496";-51;"-7345.42330000177,4864829.5577"
"11019";-7338,66330000013;4864826,2543;3;2;120;2;11;13;2013-06-20 08:15:50;"WAP517";-62;"-7338.66330000013,4864826.2543"
"11020";-7352,52030000091;4864833,4948;3;2;118;2;11;13;2013-06-20 08:14:41;"WAP502";-62;"-7352.52030000091,4864833.4948"
"11021";-7325,05290000141;4864818,7036;3;2;124;2;11;13;2013-06-20 08:17:51;"WAP127";-65;"-7325.05290000141,4864818.7036"
"11022";-7337,52789999917;4864825,6245;3;2;121;2;11;13;2013-06-20 08:16:10;"WAP496";-67;"-7337.52789999917,4864825.6245"
"11023";-7325,05290000141;4864818,7036;3;2;124;2;11;13;2013-06-20 08:19:55;"WAP127";-65;"-7325.05290000141,4864818.7036"
"11024";-7330,5971999988;4864821,7793;3;2;123;2;11;13;2013-06-20 08:17:13;"WAP011";-73;"-7330.5971999988,4864821.7793"
"11025";-7331,91840000078;4864822,5122;3;2;122;2;11;13;2013-06-20 08:16:52;"WAP127";-66;"-7331.91840000078,4864822.5122"
"11026";-7324,48651165515;4864813,99004024;3;2;125;1;11;13;2013-06-20 08:20:56;"WAP511";-58;"-7324.48651165515,4864813.99004024"
"11027";-7323,89180000126;4864818,0592;3;2;125;2;11;13;2013-06-20 08:20:19;"WAP511";-63;"-7323.89180000126,4864818.0592"
"11028";-7318,16039999947;4864814,8796;3;2;126;2;11;13;2013-06-20 08:21:49;"WAP128";-52;"-7318.16039999947,4864814.8796"
"11029";-7324,48651165515;4864813,99004024;3;2;125;1;11;13;2013-06-20 08:21:17;"WAP511";-65;"-7324.48651165515,4864813.99004024"
"11030";-7321,02769311145;4864812,07116285;3;2;126;1;11;13;2013-06-20 08:23:01;"WAP511";-52;"-7321.02769311145,4864812.07116285"
"11031";-7318,16039999947;4864814,8796;3;2;126;2;11;13;2013-06-20 08:22:06;"WAP128";-53;"-7318.16039999947,4864814.8796"
"11032";-7316,68070000038;4864814,0587;3;2;127;2;11;13;2013-06-20 08:25:18;"WAP128";-47;"-7316.68070000038,4864814.0587"
"11033";-7321,02769311145;4864812,07116285;3;2;126;1;11;13;2013-06-20 08:22:41;"WAP511";-61;"-7321.02769311145,4864812.07116285"
"11034";-7336,29899999872;4864829,0504;3;2;128;2;11;13;2013-06-20 08:26:11;"WAP496";-75;"-7336.29899999872,4864829.0504"
"11035";-7315,63769999892;4864817,5876;3;2;130;2;11;13;2013-06-20 08:27:35;"WAP128";-42;"-7315.63769999892,4864817.5876"
"11036";-7329,37680000067;4864825,2102;3;2;129;2;11;13;2013-06-20 08:26:36;"WAP127";-71;"-7329.37680000067,4864825.2102"
"11037";-7309,51749999821;4864813,2935;3;2;131;2;11;13;2013-06-20 08:28:06;"WAP127";-44;"-7309.51749999821,4864813.2935"
"11038";-7315,63769999892;4864817,5876;3;2;130;2;11;13;2013-06-20 08:27:22;"WAP128";-49;"-7315.63769999892,4864817.5876"
"11039";-7316,96389999986;4864795,2365;3;2;136;2;11;13;2013-06-20 08:36:51;"WAP127";-75;"-7316.96389999986,4864795.2365"
"11040";-7317,5260999985;4864794,5593;3;2;137;2;11;13;2013-06-20 08:30:48;"WAP127";-79;"-7317.5260999985,4864794.5593"
"11041";-7311,91939999908;4864808,9638;3;2;132;2;11;13;2013-06-20 08:28:54;"WAP128";-58;"-7311.91939999908,4864808.9638"
"11042";-7312,66220000014;4864807,6249;3;2;133;2;11;13;2013-06-20 08:29:17;"WAP127";-54;"-7312.66220000014,4864807.6249"
"11043";-7313,73111977801;4864792,06341087;3;2;136;1;11;13;2013-06-20 08:37:41;"WAP479";-88;"-7313.73111977801,4864792.06341087"
"11044";-7527,40260000154;4864929,2383;1;1;101;2;11;13;2013-06-20 09:22:29;"WAP103";-60;"-7527.40260000154,4864929.2383"
"11045";-7316,96389999986;4864795,2365;3;2;136;2;11;13;2013-06-20 08:37:21;"WAP128";-76;"-7316.96389999986,4864795.2365"
"11046";-7313,73111977801;4864792,06341087;3;2;136;1;11;13;2013-06-20 08:37:55;"WAP248";-85;"-7313.73111977801,4864792.06341087"
"11047";-7313,73111977801;4864792,06341087;3;2;136;1;11;13;2013-06-20 08:38:07;"WAP456";-88;"-7313.73111977801,4864792.06341087"
"11048";-7526,39145561308;4864919,34785118;1;1;101;1;11;13;2013-06-20 09:23:14;"WAP106";-70;"-7526.39145561308,4864919.34785118"
"11049";-7526,39145561308;4864919,34785118;1;1;101;1;11;13;2013-06-20 09:23:36;"WAP105";-71;"-7526.39145561308,4864919.34785118"
"11050";-7536,49289999902;4864918,0596;1;1;101;2;11;13;2013-06-20 09:22:51;"WAP105";-58;"-7536.49289999902,4864918.0596"
"11051";-7524,51429999992;4864934,1946;1;1;102;2;11;13;2013-06-20 09:24:17;"WAP105";-60;"-7524.51429999992,4864934.1946"
"11052";-7516,41362123564;4864937,65039004;1;1;102;1;11;13;2013-06-20 09:24:37;"WAP104";-68;"-7516.41362123564,4864937.65039004"
"11053";-7516,41362123564;4864937,65039004;1;1;102;1;11;13;2013-06-20 09:25:18;"WAP105";-68;"-7516.41362123564,4864937.65039004"
"11054";-7516,41362123564;4864937,65039004;1;1;102;1;11;13;2013-06-20 09:24:53;"WAP103";-71;"-7516.41362123564,4864937.65039004"
"11055";-7519,00869999826;4864949,4529;1;1;103;2;11;13;2013-06-20 09:25:43;"WAP103";-58;"-7519.00869999826,4864949.4529"
"11056";-7510,21120582148;4864949,28709576;1;1;103;1;11;13;2013-06-20 09:26:07;"WAP248";-78;"-7510.21120582148,4864949.28709576"
"11057";-7510,21120582148;4864949,28709576;1;1;103;1;11;13;2013-06-20 09:26:56;"WAP248";-82;"-7510.21120582148,4864949.28709576"
"11058";-7523,49450000003;4864951,8854;1;1;104;2;11;13;2013-06-20 09:27:28;"WAP103";-62;"-7523.49450000003,4864951.8854"
"11059";-7510,21120582148;4864949,28709576;1;1;103;1;11;13;2013-06-20 09:26:39;"WAP248";-76;"-7510.21120582148,4864949.28709576"
"11060";-7528,60806863382;4864959,50525118;1;1;104;1;11;13;2013-06-20 09:28:25;"WAP150";-67;"-7528.60806863382,4864959.50525118"
"11061";-7528,60806863382;4864959,50525118;1;1;104;1;11;13;2013-06-20 09:28:10;"WAP008";-67;"-7528.60806863382,4864959.50525118"
"11062";-7535,20951540396;4864948,0904118;1;1;105;1;11;13;2013-06-20 09:30:08;"WAP103";-68;"-7535.20951540396,4864948.0904118"
"11063";-7528,60806863382;4864959,50525118;1;1;104;1;11;13;2013-06-20 09:28:41;"WAP150";-72;"-7528.60806863382,4864959.50525118"
"11064";-7535,20951540396;4864948,0904118;1;1;105;1;11;13;2013-06-20 09:29:52;"WAP104";-67;"-7535.20951540396,4864948.0904118"
"11065";-7533,8376000002;4864939,373;1;1;105;2;11;13;2013-06-20 09:29:22;"WAP103";-56;"-7533.8376000002,4864939.373"
"11066";-7535,20951540396;4864948,0904118;1;1;105;1;11;13;2013-06-20 09:30:24;"WAP104";-58;"-7535.20951540396,4864948.0904118"
"11067";-7545,47483279929;4864929,94781358;1;1;106;1;11;13;2013-06-20 09:32:09;"WAP105";-72;"-7545.47483279929,4864929.94781358"
"11068";-7545,47483279929;4864929,94781358;1;1;106;1;11;13;2013-06-20 09:32:23;"WAP104";-67;"-7545.47483279929,4864929.94781358"
"11069";-7541,1688000001;4864920,7268;1;1;106;2;11;13;2013-06-20 09:31:30;"WAP105";-47;"-7541.1688000001,4864920.7268"
"11070";-7536,56579999998;4864934,328;1;1;106;2;11;13;2013-06-20 09:31:04;"WAP103";-55;"-7536.56579999998,4864934.328"
"11071";-7559,78200000152;4864871,3735;1;1;107;2;11;13;2013-06-20 09:34:05;"WAP123";-55;"-7559.78200000152,4864871.3735"
"11072";-7562,19200000167;4864866,7746;1;1;108;2;11;13;2013-06-20 09:34:30;"WAP123";-52;"-7562.19200000167,4864866.7746"
"11073";-7545,47483279929;4864929,94781358;1;1;106;1;11;13;2013-06-20 09:32:50;"WAP103";-68;"-7545.47483279929,4864929.94781358"
"11074";-7555,06859999895;4864885,2133;1;1;107;2;11;13;2013-06-20 09:33:36;"WAP119";-58;"-7555.06859999895,4864885.2133"
"11075";-7560,37760811299;4864859,33689837;1;1;108;1;11;13;2013-06-20 09:35:23;"WAP123";-69;"-7560.37760811299,4864859.33689837"
"11076";-7571,09319999814;4864871,7187;1;1;109;2;11;13;2013-06-20 09:36:37;"WAP123";-60;"-7571.09319999814,4864871.7187"
"11077";-7560,37760811299;4864859,33689837;1;1;108;1;11;13;2013-06-20 09:35:05;"WAP123";-59;"-7560.37760811299,4864859.33689837"
"11078";-7560,37760811299;4864859,33689837;1;1;108;1;11;13;2013-06-20 09:35:42;"WAP124";-63;"-7560.37760811299,4864859.33689837"
"11079";-7560,37760811299;4864859,33689837;1;1;108;1;11;13;2013-06-20 09:36:00;"WAP123";-74;"-7560.37760811299,4864859.33689837"
"11080";-7571,09319999814;4864871,7187;1;1;109;2;11;13;2013-06-20 09:38:14;"WAP124";-55;"-7571.09319999814,4864871.7187"
"11081";-7578,46197155118;4864869,38157973;1;1;109;1;11;13;2013-06-20 09:37:51;"WAP123";-65;"-7578.46197155118,4864869.38157973"
"11082";-7578,46197155118;4864869,38157973;1;1;109;1;11;13;2013-06-20 09:37:36;"WAP123";-60;"-7578.46197155118,4864869.38157973"
"11083";-7568,86100000143;4864876,4162;1;1;111;2;11;13;2013-06-20 09:38:37;"WAP124";-62;"-7568.86100000143,4864876.4162"
"11084";-7572,05327373743;4864882,36711806;1;1;111;1;11;13;2013-06-20 09:39:39;"WAP123";-69;"-7572.05327373743,4864882.36711806"
"11085";-7568,0535277985;4864892,1546641;1;1;110;1;11;13;2013-06-20 09:41:28;"WAP120";-65;"-7568.0535277985,4864892.1546641"
"11086";-7559,44269999862;4864887,6203;1;1;110;2;11;13;2013-06-20 09:40:39;"WAP119";-55;"-7559.44269999862,4864887.6203"
"11087";-7568,0535277985;4864892,1546641;1;1;110;1;11;13;2013-06-20 09:41:11;"WAP119";-65;"-7568.0535277985,4864892.1546641"
"11088";-7572,05327373743;4864882,36711806;1;1;111;1;11;13;2013-06-20 09:39:00;"WAP123";-68;"-7572.05327373743,4864882.36711806"
"11089";-7549,37943457067;4864878,41371389;1;1;107;1;11;13;2013-06-20 09:45:37;"WAP119";-67;"-7549.37943457067,4864878.41371389"
"11090";-7568,0535277985;4864892,1546641;1;1;110;1;11;13;2013-06-20 09:41:59;"WAP119";-69;"-7568.0535277985,4864892.1546641"
"11091";-7549,37943457067;4864878,41371389;1;1;107;1;11;13;2013-06-20 09:45:57;"WAP119";-60;"-7549.37943457067,4864878.41371389"
"11092";-7549,37943457067;4864878,41371389;1;1;107;1;11;13;2013-06-20 09:46:18;"WAP123";-66;"-7549.37943457067,4864878.41371389"
"11093";-7390,62060000002;4864836,0558;2;2;143;2;11;13;2013-06-20 09:51:53;"WAP065";-79;"-7390.62060000002,4864836.0558"
"11094";-7391,93019238487;4864841,24064191;2;2;101;1;11;13;2013-06-20 09:53:04;"WAP131";-64;"-7391.93019238487,4864841.24064191"
"11095";-7390,18470000103;4864838,9191;2;2;101;2;11;13;2013-06-20 09:52:41;"WAP131";-56;"-7390.18470000103,4864838.9191"
"11096";-7537,24100000039;4864895,7321;1;1;117;2;11;13;2013-06-20 09:47:17;"WAP120";-83;"-7537.24100000039,4864895.7321"
"11097";-7390,73470000178;4864835,035;2;2;144;2;11;13;2013-06-20 09:52:11;"WAP131";-67;"-7390.73470000178,4864835.035"
"11098";-7381,68690000102;4864845,7553;2;2;102;2;11;13;2013-06-20 09:53:53;"WAP131";-51;"-7381.68690000102,4864845.7553"
"11099";-7381,68690000102;4864845,7553;2;2;102;2;11;13;2013-06-20 09:54:20;"WAP132";-53;"-7381.68690000102,4864845.7553"
"11100";-7381,68690000102;4864845,7553;2;2;102;2;11;13;2013-06-20 09:53:31;"WAP132";-49;"-7381.68690000102,4864845.7553"
"11101";-7386,64025873691;4864845,96545202;2;2;102;1;11;13;2013-06-20 09:54:50;"WAP478";-53;"-7386.64025873691,4864845.96545202"
"11102";-7380,86679999903;4864847,2336;2;2;103;2;11;13;2013-06-20 09:56:36;"WAP131";-46;"-7380.86679999903,4864847.2336"
"11103";-7377,77879999951;4864852,8002;2;2;104;2;11;13;2013-06-20 09:57:00;"WAP132";-52;"-7377.77879999951,4864852.8002"
"11104";-7386,64025873691;4864845,96545202;2;2;102;1;11;13;2013-06-20 09:55:05;"WAP478";-57;"-7386.64025873691,4864845.96545202"
"11105";-7380,86679999903;4864847,2336;2;2;103;2;11;13;2013-06-20 09:55:30;"WAP131";-52;"-7380.86679999903,4864847.2336"
"11106";-7382,91610280052;4864854,20854577;2;2;104;1;11;13;2013-06-20 09:57:23;"WAP478";-58;"-7382.91610280052,4864854.20854577"
"11107";-7377,06170000136;4864851,7207;2;2;105;2;11;13;2013-06-20 09:58:02;"WAP478";-60;"-7377.06170000136,4864851.7207"
"11108";-7377,29603530094;4864860,05581097;2;2;105;1;11;13;2013-06-20 09:58:30;"WAP478";-65;"-7377.29603530094,4864860.05581097"
"11109";-7377,29603530094;4864860,05581097;2;2;105;1;11;13;2013-06-20 09:58:43;"WAP132";-64;"-7377.29603530094,4864860.05581097"
"11110";-7382,91610280052;4864854,20854577;2;2;104;1;11;13;2013-06-20 09:57:38;"WAP478";-58;"-7382.91610280052,4864854.20854577"
"11111";-7372,80290000141;4864849,3028;2;2;106;2;11;13;2013-06-20 09:59:38;"WAP121";-58;"-7372.80290000141,4864849.3028"
"11112";-7372,80290000141;4864849,3028;2;2;106;2;11;13;2013-06-20 09:59:22;"WAP131";-58;"-7372.80290000141,4864849.3028"
"11113";-7363,28229999915;4864844,0207;2;2;107;2;11;13;2013-06-20 10:00:24;"WAP131";-63;"-7363.28229999915,4864844.0207"
"11114";-7363,28229999915;4864844,0207;2;2;107;2;11;13;2013-06-20 10:00:39;"WAP131";-64;"-7363.28229999915,4864844.0207"
"11115";-7349,54600000009;4864836,3999;2;2;108;2;11;13;2013-06-20 10:01:16;"WAP496";-51;"-7349.54600000009,4864836.3999"
"11116";-7327,92909999937;4864824,407;2;2;111;2;11;13;2013-06-20 10:03:02;"WAP496";-59;"-7327.92909999937,4864824.407"
"11117";-7330,66829999909;4864825,9266;2;2;110;2;11;13;2013-06-20 10:02:22;"WAP496";-57;"-7330.66829999909,4864825.9266"
"11118";-7337,52419999987;4864829,7302;2;2;109;2;11;13;2013-06-20 10:01:57;"WAP496";-60;"-7337.52419999987,4864829.7302"
"11119";-7323,88329999894;4864822,1624;2;2;112;2;11;13;2013-06-20 10:03:31;"WAP117";-64;"-7323.88329999894,4864822.1624"
"11120";-7321,03830000013;4864820,5838;2;2;113;2;11;13;2013-06-20 10:04:49;"WAP118";-56;"-7321.03830000013,4864820.5838"
"11121";-7316,90680000186;4864818,2918;2;2;114;2;11;13;2013-06-20 10:05:13;"WAP118";-52;"-7316.90680000186,4864818.2918"
"11122";-7323,88329999894;4864822,1624;2;2;112;2;11;13;2013-06-20 10:03:59;"WAP118";-68;"-7323.88329999894,4864822.1624"
"11123";-7314,1325000003;4864816,7526;2;2;115;2;11;13;2013-06-20 10:05:39;"WAP117";-54;"-7314.1325000003,4864816.7526"
"11124";-7321,03830000013;4864820,5838;2;2;113;2;11;13;2013-06-20 10:04:22;"WAP117";-70;"-7321.03830000013,4864820.5838"
"11125";-7310,02950000018;4864815,1412;2;2;116;2;11;13;2013-06-20 10:06:12;"WAP117";-43;"-7310.02950000018,4864815.1412"
"11126";-7312,66220000014;4864807,6249;2;2;136;2;11;13;2013-06-20 10:07:43;"WAP118";-66;"-7312.66220000014,4864807.6249"
"11127";-7311,91939999908;4864808,9638;2;2;135;2;11;13;2013-06-20 10:07:15;"WAP117";-58;"-7311.91939999908,4864808.9638"
"11128";-7308,86950000003;4864814,4615;2;2;117;2;11;13;2013-06-20 10:06:37;"WAP118";-49;"-7308.86950000003,4864814.4615"
"11129";-7310,70086009055;4864800,67067712;2;2;137;1;11;13;2013-06-20 10:09:40;"WAP117";-71;"-7310.70086009055,4864800.67067712"
"11130";-7308,77911196649;4864804,13482702;2;2;136;1;11;13;2013-06-20 10:08:27;"WAP117";-68;"-7308.77911196649,4864804.13482702"
"11131";-7315,74340000004;4864802,0715;2;2;137;2;11;13;2013-06-20 10:08:55;"WAP117";-65;"-7315.74340000004,4864802.0715"
"11132";-7310,70086009055;4864800,67067712;2;2;137;1;11;13;2013-06-20 10:09:25;"WAP117";-74;"-7310.70086009055,4864800.67067712"
"11133";-7308,77911196649;4864804,13482702;2;2;136;1;11;13;2013-06-20 10:08:12;"WAP118";-62;"-7308.77911196649,4864804.13482702"
"11134";-7313,06552071497;4864792,17003796;2;2;139;1;11;13;2013-06-20 10:11:44;"WAP428";-85;"-7313.06552071497,4864792.17003796"
"11135";-7311,21636102721;4864796,46095785;2;2;138;1;11;13;2013-06-20 10:11:01;"WAP118";-81;"-7311.21636102721,4864796.46095785"
"11136";-7312,9813000001;4864798,7477;2;2;138;2;11;13;2013-06-20 10:10:42;"WAP117";-65;"-7312.9813000001,4864798.7477"
"11137";-7312,9813000001;4864798,7477;2;2;138;2;11;13;2013-06-20 10:10:24;"WAP117";-57;"-7312.9813000001,4864798.7477"
"11138";-7311,21636102721;4864796,46095785;2;2;138;1;11;13;2013-06-20 10:11:15;"WAP118";-73;"-7311.21636102721,4864796.46095785"
"11139";-7316,96389999986;4864795,2365;2;2;139;2;11;13;2013-06-20 10:13:20;"WAP077";-83;"-7316.96389999986,4864795.2365"
"11140";-7313,06552071497;4864792,17003796;2;2;139;1;11;13;2013-06-20 10:12:24;"WAP117";-83;"-7313.06552071497,4864792.17003796"
"11141";-7317,5260999985;4864794,5593;2;2;140;2;11;13;2013-06-20 10:12:48;"WAP117";-77;"-7317.5260999985,4864794.5593"
"11142";-7313,06552071497;4864792,17003796;2;2;139;1;11;13;2013-06-20 10:11:57;"WAP118";-87;"-7313.06552071497,4864792.17003796"
"11143";-7324,08069999889;4864817,717;2;2;132;2;11;13;2013-06-20 10:15:17;"WAP117";-60;"-7324.08069999889,4864817.717"
"11144";-7324,08069999889;4864817,717;2;2;132;2;11;13;2013-06-20 10:15:26;"WAP117";-56;"-7324.08069999889,4864817.717"
"11145";-7318,34109999985;4864814,5325;2;2;133;2;11;13;2013-06-20 10:14:35;"WAP117";-52;"-7318.34109999985,4864814.5325"
"11146";-7316,86719999835;4864813,7149;2;2;134;2;11;13;2013-06-20 10:14:10;"WAP118";-54;"-7316.86719999835,4864813.7149"
